Quarter,Channel,Customer ID,Country,Product Line,Revenue,Product Cost,Customer Service Cost,Profit
3,MAL,MFN,Japan,Credit Products,85,108,25,-48
1,BRH,FRT,Finland,Fee Based Products,24,19,4,2
1,EML,WEB,Canada,Fee Based Products,37,45,5,-13
2,EML,WEM,Switzerland,Credit Products,30,17,3,10
2,MAL,INB,USA,Third Party Products,57,35,5,17
3,INT,RPB,Netherlands,Deposit Products,23,22,5,-5
3,TEL,EBP,Canada,Credit Products,223,213,52,-42
4,MAL,PBI,Denmark,Credit Products,69,86,10,-27
2,EML,WEM,Spain,Revolving Credit Products,35,31,4,-0
4,EML,AGR,Costa Rica,Credit Products,31,28,3,-0
2,ATM,FRT,Ireland,Credit Products,58,67,12,-21
1,ATM,MFN,South Africa,Other Products,56,42,8,5
4,ATM,MRT,Brazil,Third Party Products,144,89,10,45
1,MAL,CRE,USA,Deposit Products,179,172,39,-33
3,BRH,MFN,New Zealand,Deposit Products,23,28,6,-11
1,ATM,PBI,Japan,Credit Products,79,54,9,16
2,EML,PBI,Canada,Credit Products,29,10,2,17
1,BRH,RPB,Belgium,Credit Products,29,28,6,-6
3,ATM,FRT,France,Third Party Products,62,56,11,-6
1,BRH,RPB,Germany,Third Party Products,28,15,2,10
2,CCT,WEM,Brazil,Deposit Products,34,45,7,-18
1,MAL,PBI,Finland,Revolving Credit Products,58,51,9,-3
1,ATM,MRT,Belgium,Credit Products,91,40,5,46
3,ATM,MAM,Japan,Revolving Credit Products,102,87,12,2
4,MAL,FRT,Ireland,Revolving Credit Products,67,60,7,1
2,ATM,EBP,Japan,Credit Products,74,45,6,23
1,CCT,RPB,Germany,Credit Products,33,21,2,9
3,EML,PBI,Spain,Credit Products,35,35,7,-7
3,EML,EBP,Poland,Revolving Credit Products,16,21,3,-8
3,ATM,RPB,Nigeria,Revolving Credit Products,63,51,7,5
4,ATM,EBP,Brazil,Deposit Products,252,255,31,-34
3,CCT,WEB,Germany,Credit Products,41,44,6,-9
3,TEL,INB,USA,Revolving Credit Products,212,197,26,-12
1,ATM,MRT,Indonesia,Deposit Products,58,44,5,9
2,ATM,WEB,Czechoslovakia,Deposit Products,74,42,6,26
3,ATM,EBP,Germany,Fee Based Products,63,75,10,-22
2,ATM,FRT,Taiwan,Deposit Products,57,21,3,33
1,MAL,EBP,Great Britain,Other Products,56,51,11,-6
1,BRH,FRT,Great Britain,Deposit Products,50,23,3,25
2,BRH,WEB,France,Credit Products,54,37,6,12
1,ATM,PBI,India,Deposit Products,75,62,11,1
1,BRH,MAM,Columbia,Credit Products,22,19,3,0
3,INT,PBI,Canada,Fee Based Products,39,49,10,-20
1,CCT,PBI,Mexico,Deposit Products,26,22,3,1
4,INT,EBP,Finland,Credit Products,28,27,5,-4
3,BRH,WEB,South Africa,Other Products,32,31,5,-4
4,ATM,WEM,New Zealand,Revolving Credit Products,150,191,45,-86
2,ATM,MAM,Hong Kong,Deposit Products,59,62,8,-12
4,TEL,WEB,South Africa,Deposit Products,44,30,4,9
1,ATM,RPB,New Zealand,Revolving Credit Products,73,69,9,-5
1,BRH,PBI,Mexico,Credit Products,57,32,3,21
2,INT,WEB,France,Credit Products,37,48,9,-21
3,ATM,FRT,Columbia,Other Products,80,90,12,-23
3,EML,MAM,Spain,Deposit Products,36,13,2,21
3,INT,RPB,Finland,Other Products,17,22,4,-9
1,EML,MFN,Finland,Deposit Products,27,10,2,15
2,MAL,PBI,South Africa,Fee Based Products,57,68,7,-18
1,MAL,MFN,Great Britain,Third Party Products,57,57,8,-8
1,CCT,PBI,Czechoslovakia,Third Party Products,25,19,2,4
1,BRH,EBP,Columbia,Revolving Credit Products,36,32,4,-0
2,MAL,MAM,Great Britain,Revolving Credit Products,84,103,15,-34
1,EML,WEB,China,Fee Based Products,27,21,4,1
3,ATM,EBP,Spain,Fee Based Products,61,80,16,-35
4,ATM,MFN,Nigeria,Credit Products,160,60,7,93
2,ATM,WEB,Poland,Deposit Products,59,48,10,1
1,ATM,MAM,South Africa,Credit Products,75,59,7,10
1,ATM,RPB,Spain,Other Products,59,47,11,1
2,ATM,RPB,France,Other Products,58,55,11,-8
1,MAL,WEM,Netherlands,Credit Products,68,24,3,40
1,ATM,MRT,Venezuela,Other Products,66,66,11,-11
3,ATM,FRT,Mexico,Other Products,90,91,14,-16
1,ATM,FRT,Brazil,Revolving Credit Products,60,29,7,24
3,EML,WEM,Canada,Revolving Credit Products,48,32,5,11
3,ATM,MAM,Australia,Fee Based Products,62,64,15,-17
1,INT,EBP,Mexico,Fee Based Products,18,20,4,-6
2,ATM,MRT,Sweden,Revolving Credit Products,68,40,4,24
1,MAL,MFN,Finland,Deposit Products,56,71,9,-24
4,EML,WEB,Belgium,Revolving Credit Products,26,20,4,2
1,BRH,MFN,Norway,Revolving Credit Products,31,32,7,-8
3,EML,MRT,Sweden,Credit Products,26,28,5,-8
2,ATM,MFN,Ireland,Deposit Products,69,29,4,37
1,ATM,AGR,Guatemala,Deposit Products,59,76,10,-27
1,MAL,FRT,Finland,Other Products,58,36,4,18
3,ATM,MRT,Brazil,Fee Based Products,63,65,8,-11
3,INT,PBI,Australia,Credit Products,29,27,6,-4
4,INT,WEM,Chile,Revolving Credit Products,37,22,4,12
1,INT,EBP,Denmark,Third Party Products,33,29,5,-0
4,BRH,WEB,Finland,Other Products,76,41,7,28
4,MAL,CAM,USA,Revolving Credit Products,446,351,45,50
2,ATM,FRT,China,Deposit Products,73,33,8,32
4,ATM,EBP,France,Fee Based Products,140,80,19,42
2,INT,PBI,Hong Kong,Revolving Credit Products,21,27,3,-9
2,CCT,PBI,Canada,Fee Based Products,32,12,2,19
2,ATM,MAM,Hong Kong,Fee Based Products,58,68,17,-27
2,BRH,WEM,Denmark,Credit Products,21,19,3,-0
3,BRH,MFN,Japan,Deposit Products,29,19,2,8
3,TEL,PBI,USA,Deposit Products,563,259,64,241
1,MAL,EBP,India,Revolving Credit Products,59,32,6,21
4,BRH,WEM,Canada,Other Products,86,94,12,-19
1,MAL,FRT,Brazil,Deposit Products,59,77,12,-30
2,ATM,MFN,Great Britain,Fee Based Products,59,54,10,-6
3,CCT,WEM,USA,Third Party Products,55,49,6,-0
3,INT,PBI,Switzerland,Credit Products,29,37,8,-16
3,EML,WEM,Mexico,Credit Products,17,14,2,1
2,MAL,SBE,USA,Fee Based Products,60,61,8,-9
2,BRH,PBI,Denmark,Other Products,30,28,5,-3
4,MAL,PBI,Guam,Deposit Products,58,26,6,26
3,ATM,MAM,France,Other Products,63,29,6,28
2,EML,MAM,Belgium,Other Products,29,23,5,1
2,ATM,MRT,Switzerland,Deposit Products,59,26,6,27
4,BRH,PBI,Peru,Deposit Products,75,30,6,39
2,MAL,PBI,Canada,Fee Based Products,70,81,12,-22
3,ATM,PBI,Germany,Revolving Credit Products,62,33,6,23
4,ATM,PBI,Taiwan,Revolving Credit Products,138,86,15,37
1,MAL,EBP,Denmark,Deposit Products,57,50,8,-1
3,ATM,PBI,Japan,Third Party Products,63,80,18,-35
3,INT,MAM,Sweden,Other Products,24,19,3,2
1,EML,EBP,Great Britain,Credit Products,19,22,2,-6
4,MAL,MRT,France,Revolving Credit Products,78,78,18,-18
3,ATM,RPB,Japan,Fee Based Products,61,41,8,13
2,INT,FRT,Denmark,Deposit Products,37,41,7,-12
2,BRH,PBI,Mexico,Fee Based Products,28,14,2,11
1,MAL,EBP,China,Revolving Credit Products,68,82,8,-23
4,ATM,RPB,Germany,Credit Products,149,177,40,-68
3,ATM,FRT,Japan,Third Party Products,81,29,6,46
1,ATM,WEM,Mexico,Other Products,70,45,11,15
2,INT,MFN,Belgium,Credit Products,43,22,5,16
4,MAL,MRT,Costa Rica,Deposit Products,57,39,4,14
1,MAL,FRT,Puerto Rico,Other Products,57,32,6,20
1,MAL,WEB,Netherlands,Credit Products,87,45,10,32
3,MAL,RPB,Costa Rica,Fee Based Products,61,70,8,-17
4,INT,MRT,Great Britain,Credit Products,64,54,12,-2
1,BRH,FRT,Philippines,Third Party Products,33,16,3,14
3,ATM,RPB,Taiwan,Other Products,61,79,10,-27
1,ATM,EBP,Switzerland,Other Products,56,39,7,10
4,BRH,EBP,Finland,Deposit Products,23,14,1,7
4,ATM,WEM,Germany,Revolving Credit Products,200,160,26,14
1,ATM,INB,USA,Credit Products,1281,465,55,761
3,EVE,WEB,Korea,Revolving Credit Products,31,37,7,-13
1,MAL,MAM,Columbia,Credit Products,69,65,16,-11
2,ATM,RPB,Ireland,Deposit Products,63,67,7,-11
2,ATM,WEB,Korea,Third Party Products,57,50,8,-2
3,ATM,PBI,Brazil,Other Products,73,57,11,5
2,ATM,PBI,Denmark,Fee Based Products,58,55,7,-4
1,ATM,AFF,USA,Third Party Products,57,52,10,-5
1,BRH,STF,Puerto Rico,Revolving Credit Products,34,39,8,-13
4,BRH,MRT,Korea,Credit Products,52,58,11,-17
2,INT,AGR,Venezuela,Credit Products,38,43,5,-11
1,ATM,PBI,Germany,Credit Products,76,52,7,18
1,ATM,FRT,Spain,Fee Based Products,77,99,20,-42
4,ATM,EBP,Venezuela,Deposit Products,184,242,32,-90
3,ATM,MFN,India,Deposit Products,66,79,18,-32
4,TEL,WEB,Sweden,Other Products,22,13,3,6
2,INT,PBI,Switzerland,Credit Products,35,28,3,3
1,ATM,MRT,Japan,Third Party Products,65,66,8,-9
2,INT,MAM,Peru,Deposit Products,30,17,3,11
1,BRH,WEM,Spain,Credit Products,19,7,1,11
4,TEL,WEB,Japan,Revolving Credit Products,26,25,3,-2
4,EML,RPB,South Africa,Other Products,35,42,10,-17
2,MAL,EBP,Brazil,Third Party Products,57,45,7,5
1,ATM,EBP,New Zealand,Other Products,64,58,9,-3
3,CCT,MAM,Germany,Revolving Credit Products,22,19,2,0
4,ATM,WEB,France,Deposit Products,175,106,14,55
1,BRH,STF,USA,Deposit Products,180,144,21,15
3,BRH,RPB,Columbia,Credit Products,21,15,2,4
2,ATM,FRT,Israel,Revolving Credit Products,57,23,5,30
4,BRH,WEM,Sweden,Revolving Credit Products,42,52,8,-18
4,BRH,PBI,France,Credit Products,29,35,5,-11
1,MAL,AFF,USA,Revolving Credit Products,67,85,16,-34
2,ATM,PBI,Japan,Fee Based Products,56,72,14,-30
2,MOP,RPB,USA,Revolving Credit Products,317,286,49,-18
4,MAL,MAM,New Zealand,Fee Based Products,57,21,4,31
4,ATM,WEB,Ireland,Revolving Credit Products,154,192,44,-82
3,EML,EBP,Panama,Credit Products,33,35,4,-6
1,INT,WEB,Czechoslovakia,Credit Products,43,52,11,-19
3,MAL,WEM,Mexico,Fee Based Products,81,94,10,-23
4,BRH,EBP,Great Britain,Fee Based Products,27,13,2,12
1,BRH,FRT,Korea,Other Products,19,9,2,8
3,TEL,WEB,Canada,Deposit Products,37,46,8,-17
4,CCT,PBI,Ireland,Deposit Products,33,32,4,-3
4,CCT,WEB,Australia,Revolving Credit Products,38,30,6,2
1,ATM,PBI,Finland,Credit Products,83,108,14,-39
4,EML,PBI,Canada,Revolving Credit Products,145,57,6,83
1,INT,WEB,Japan,Credit Products,36,14,3,19
3,MAL,EBP,Venezuela,Other Products,62,59,12,-9
4,ATM,INB,USA,Other Products,156,110,12,33
1,ATM,MAM,Finland,Third Party Products,56,28,6,22
3,CCT,RPB,Canada,Other Products,24,27,3,-5
4,EML,MRT,USA,Fee Based Products,351,380,69,-98
4,EML,WEB,Denmark,Deposit Products,33,24,3,6
4,BRH,WEB,Czechoslovakia,Deposit Products,27,17,2,7
1,MAL,MRT,India,Credit Products,59,39,8,13
2,CCT,RPB,China,Credit Products,20,25,3,-8
1,ATM,WEM,Belgium,Third Party Products,58,59,7,-8
4,ATM,WEM,Great Britain,Third Party Products,141,104,22,16
1,ATM,WEB,Mexico,Fee Based Products,57,70,7,-20
2,ATM,RPB,Norway,Revolving Credit Products,58,47,10,1
1,BRH,MRT,Finland,Credit Products,29,18,3,9
2,ATM,WEB,Uruguay,Credit Products,67,50,9,8
2,ATM,MFN,Denmark,Credit Products,110,145,34,-69
3,BRH,EBP,Great Britain,Deposit Products,15,14,2,-1
3,TEL,WEB,Venezuela,Revolving Credit Products,39,22,4,14
2,CCT,RPB,Canada,Revolving Credit Products,39,34,8,-3
1,ATM,WEB,India,Revolving Credit Products,64,32,3,29
2,BRH,MRT,Brazil,Revolving Credit Products,56,44,10,1
3,BRH,PBI,France,Deposit Products,38,48,6,-17
3,DSA,WEB,Belgium,Deposit Products,23,22,5,-5
4,CCT,MFN,Great Britain,Revolving Credit Products,69,77,18,-27
2,TEL,WEB,Belgium,Revolving Credit Products,58,66,8,-17
4,ATM,RPB,Venezuela,Revolving Credit Products,138,80,13,45
1,CCT,FRT,Belgium,Other Products,23,15,3,5
1,ATM,EBP,Malaysia,Revolving Credit Products,68,45,11,11
1,MAL,EBP,Costa Rica,Deposit Products,57,48,11,-2
1,INT,PBI,Switzerland,Credit Products,40,31,6,3
1,ATM,WEB,Finland,Third Party Products,79,39,9,31
3,ATM,AGR,Canada,Other Products,71,33,5,33
2,EVE,EBP,Venezuela,Credit Products,46,60,6,-21
1,ATM,WEB,Venezuela,Third Party Products,58,40,9,9
2,CCT,EBP,Great Britain,Credit Products,29,19,3,7
2,CCT,AGR,Ecuador,Revolving Credit Products,37,25,3,9
4,BRH,RPB,Norway,Revolving Credit Products,24,14,1,8
3,TEL,MAM,USA,Fee Based Products,32,35,8,-11
3,BRH,MAM,Columbia,Revolving Credit Products,32,41,6,-15
4,CCT,EBP,Mexico,Other Products,26,34,4,-12
1,MAL,FRT,USA,Fee Based Products,214,90,22,102
1,MAL,MRT,Belgium,Credit Products,70,59,12,-2
2,ATM,EBP,Argentina,Deposit Products,68,80,11,-23
1,MOP,EBP,Guatemala,Revolving Credit Products,27,32,7,-12
1,BRH,FRT,Venezuela,Credit Products,27,9,2,15
4,CCT,WEB,Brazil,Deposit Products,59,32,4,24
1,ATM,RPB,Nigeria,Deposit Products,56,65,10,-18
2,ATM,MRT,Germany,Fee Based Products,73,62,7,5
4,MAL,MAM,Argentina,Deposit Products,57,46,5,7
2,BRH,PBI,Norway,Revolving Credit Products,28,31,5,-8
1,EML,MFN,Japan,Deposit Products,17,21,4,-9
3,ATM,RPB,Columbia,Deposit Products,90,104,22,-35
4,EML,WEM,Canada,Revolving Credit Products,35,27,4,4
3,BRH,EBP,Columbia,Credit Products,24,24,6,-5
2,ATM,MRT,Venezuela,Other Products,60,61,12,-13
1,EML,PBI,Sweden,Deposit Products,32,35,7,-10
4,TEL,EBP,Chile,Credit Products,39,17,4,18
2,ATM,MAM,Netherlands,Fee Based Products,64,51,10,3
1,BRH,FRT,Spain,Credit Products,23,24,4,-5
4,ATM,WEM,France,Revolving Credit Products,161,187,38,-65
3,BRH,RPB,South Africa,Credit Products,32,16,3,13
1,ATM,FRT,South Africa,Other Products,56,45,7,5
1,MAL,RPB,Panama,Deposit Products,57,38,4,15
1,MAL,WEB,Malaysia,Credit Products,58,55,12,-9
2,ATM,MAM,Ecuador,Deposit Products,60,63,15,-18
1,MAL,FRT,Panama,Credit Products,67,81,13,-27
2,ATM,EBP,Korea,Deposit Products,57,48,6,3
3,ATM,MRT,China,Deposit Products,61,38,7,16
2,INT,EBP,USA,Fee Based Products,221,79,18,124
4,EML,PBI,USA,Third Party Products,168,70,9,90
4,MAL,WEM,Finland,Other Products,57,69,16,-28
2,INT,MRT,Japan,Deposit Products,48,20,2,26
4,BRH,EBP,Finland,Credit Products,47,20,3,23
4,MAL,MFN,Indonesia,Deposit Products,58,55,13,-10
1,MAL,PBI,Belgium,Deposit Products,70,62,9,-0
2,CCT,MAM,Canada,Deposit Products,106,63,8,34
2,ATM,WEB,Spain,Fee Based Products,56,33,4,19
2,BRH,WEB,Uruguay,Deposit Products,16,21,3,-8
3,BRH,EBP,Finland,Deposit Products,21,11,2,8
1,ATM,MAM,Switzerland,Credit Products,70,86,9,-25
2,ATM,MRT,Indonesia,Credit Products,75,39,4,32
2,MAL,MAM,Canada,Fee Based Products,57,39,9,10
3,MAL,FRT,Poland,Deposit Products,62,72,12,-21
2,EML,WEB,Japan,Revolving Credit Products,56,66,12,-22
3,MOP,IAS,USA,Revolving Credit Products,38,21,2,15
1,TEL,EBP,Chile,Credit Products,46,59,13,-27
2,MAL,EBP,Venezuela,Fee Based Products,57,67,8,-18
4,TEL,RPB,Japan,Revolving Credit Products,25,14,2,8
2,ATM,RPB,Nigeria,Revolving Credit Products,64,69,10,-15
1,MAL,WEB,Canada,Fee Based Products,56,67,14,-25
1,ATM,FRT,Spain,Revolving Credit Products,56,67,7,-18
4,BRH,WEM,Denmark,Credit Products,86,32,5,49
4,MAL,WEM,Australia,Deposit Products,71,72,15,-16
4,MAL,EBP,Peru,Revolving Credit Products,65,50,12,3
3,EML,AGR,Mexico,Credit Products,58,59,14,-15
4,ATM,EBP,Korea,Deposit Products,137,93,12,32
1,ATM,PBI,Germany,Revolving Credit Products,57,30,5,22
3,ATM,MRT,Puerto Rico,Deposit Products,64,26,3,34
3,ATM,EBP,New Zealand,Revolving Credit Products,107,115,27,-35
3,BRH,FRT,Mexico,Deposit Products,40,49,11,-21
4,MAL,FRT,France,Deposit Products,66,86,21,-41
4,ATM,FRT,Singapore,Credit Products,136,88,10,38
2,ATM,AGR,USA,Deposit Products,77,66,7,4
4,INT,RPB,Great Britain,Credit Products,31,27,4,-0
2,BRH,WEB,Uruguay,Credit Products,32,16,3,14
3,CCT,AGR,Venezuela,Credit Products,18,10,1,7
4,MAL,AGR,Brazil,Credit Products,83,45,7,31
3,ATM,WEM,Mexico,Fee Based Products,63,32,7,25
4,BRH,WEB,Taiwan,Credit Products,69,83,12,-26
4,ATM,FRT,Germany,Revolving Credit Products,148,76,11,60
3,MAL,EBP,Germany,Deposit Products,68,38,9,22
1,MAL,PBI,Canada,Credit Products,83,100,24,-41
1,INT,MRT,Germany,Deposit Products,40,29,4,7
3,CCT,PBI,Argentina,Deposit Products,19,9,1,9
1,CCT,FRT,Japan,Revolving Credit Products,55,67,16,-28
3,ATM,MRT,Spain,Fee Based Products,63,43,9,10
2,ATM,FRT,Switzerland,Other Products,61,65,16,-19
4,TEL,PBI,Singapore,Deposit Products,29,24,2,3
1,CCT,PBI,Canada,Revolving Credit Products,53,54,11,-12
3,BRH,FRT,France,Revolving Credit Products,28,13,2,12
4,CCT,AFF,USA,Deposit Products,19,21,5,-8
1,MAL,WEB,France,Deposit Products,60,32,6,21
2,BRH,PBI,France,Deposit Products,37,15,3,19
4,MAL,RPB,USA,Deposit Products,1911,1207,290,414
3,ATM,PBI,Brazil,Revolving Credit Products,98,92,22,-16
3,INT,EBP,Brazil,Credit Products,126,142,33,-49
2,EML,WEM,Spain,Fee Based Products,25,18,3,3
1,MAL,PBI,South Africa,Fee Based Products,58,34,7,17
2,ATM,AGR,Switzerland,Fee Based Products,58,59,10,-11
3,EML,AFF,USA,Credit Products,36,42,10,-17
4,INT,WEM,Nigeria,Credit Products,46,58,6,-18
4,MAL,MRT,France,Third Party Products,59,59,13,-14
3,MAL,MAM,Mexico,Other Products,74,83,9,-19
2,CCT,MFN,France,Revolving Credit Products,22,9,2,11
4,BRH,WEB,India,Revolving Credit Products,40,51,10,-21
1,ATM,MRT,Spain,Fee Based Products,57,44,5,7
4,MAL,EBP,Switzerland,Other Products,58,64,14,-20
2,TEL,MFN,Great Britain,Revolving Credit Products,46,60,12,-26
4,ATM,PBI,Belgium,Credit Products,140,58,8,73
4,BRH,PBI,Canada,Fee Based Products,53,34,7,12
2,BRH,MAM,Germany,Other Products,36,34,3,-1
2,MAL,AGR,Venezuela,Fee Based Products,57,70,8,-22
1,ATM,EBP,Venezuela,Credit Products,67,64,10,-7
2,MAL,EBP,Columbia,Revolving Credit Products,91,50,7,34
1,ATM,EBP,Germany,Fee Based Products,69,81,18,-30
2,ATM,WEM,France,Other Products,57,59,15,-17
1,ATM,WEB,Spain,Fee Based Products,63,36,4,23
3,MAL,PBI,Australia,Credit Products,61,62,9,-9
2,ATM,MFN,Netherlands,Deposit Products,61,61,7,-7
4,ATM,MAM,Canada,Other Products,158,117,15,26
2,MAL,WEB,Australia,Revolving Credit Products,67,39,5,24
1,BRH,FRT,Mexico,Fee Based Products,31,17,4,10
2,INT,MRT,Brazil,Credit Products,26,17,3,6
1,MAL,EBP,Guatemala,Deposit Products,58,29,6,24
1,ATM,MAM,Norway,Other Products,62,78,15,-31
3,ATM,RPB,France,Revolving Credit Products,63,31,3,29
1,ATM,FRT,Korea,Revolving Credit Products,66,32,7,27
1,CCT,AGR,Ecuador,Revolving Credit Products,25,19,2,4
1,TEL,WEB,Great Britain,Deposit Products,53,28,3,21
1,ATM,WEB,Australia,Other Products,87,47,8,32
4,MAL,EBP,Germany,Deposit Products,59,31,5,23
1,EVE,WEM,Puerto Rico,Credit Products,29,19,4,6
4,MAL,WEB,Czechoslovakia,Credit Products,63,79,15,-31
3,EML,MAM,Finland,Deposit Products,58,32,6,20
2,ATM,MRT,Poland,Deposit Products,62,24,6,32
1,ATM,MAM,Canada,Credit Products,124,104,24,-4
1,MAL,WEB,South Africa,Third Party Products,56,55,8,-6
1,CCT,RPB,Denmark,Credit Products,38,38,6,-5
1,MOP,HEC,USA,Credit Products,50,31,5,14
2,BRH,PBI,Norway,Other Products,37,14,1,22
1,CCT,EBP,Venezuela,Deposit Products,103,51,9,42
2,ATM,EBP,Panama,Deposit Products,81,37,7,37
1,CCT,MAM,Mexico,Revolving Credit Products,30,38,5,-13
4,ATM,WEB,Brazil,Fee Based Products,160,61,11,89
3,EML,FRT,Thailand,Credit Products,36,14,2,20
3,ATM,WEB,Mexico,Credit Products,99,52,12,35
2,ATM,WEB,France,Deposit Products,107,60,7,40
3,ATM,MAM,Korea,Deposit Products,65,80,9,-25
1,ATM,MRT,Columbia,Revolving Credit Products,95,83,14,-2
3,CCT,AGR,Mexico,Revolving Credit Products,60,51,8,1
1,ATM,AFF,USA,Other Products,59,52,13,-6
1,TEL,WEB,Korea,Deposit Products,21,23,3,-5
2,ATM,FRT,Germany,Deposit Products,59,27,5,26
4,BRH,MAM,New Zealand,Revolving Credit Products,26,22,3,2
1,ATM,WEM,Nigeria,Other Products,59,31,6,23
1,INT,EBP,Spain,Credit Products,23,23,3,-3
1,MOP,EBP,Panama,Credit Products,19,23,3,-8
1,INT,MFN,China,Deposit Products,28,25,5,-1
4,MOP,WEB,Denmark,Credit Products,36,37,5,-6
3,CCT,AGR,Peru,Revolving Credit Products,60,36,8,16
2,ATM,MRT,Finland,Deposit Products,71,47,8,16
2,ATM,MAM,Norway,Deposit Products,57,55,12,-10
2,MAL,FRT,Finland,Other Products,59,38,8,13
2,MAL,PBI,Belgium,Deposit Products,72,39,6,27
2,INT,WEB,Germany,Credit Products,97,55,8,33
2,MAL,WEM,Brazil,Deposit Products,57,56,10,-9
4,MAL,EBP,Venezuela,Fee Based Products,57,54,10,-6
1,EVE,WEB,Korea,Revolving Credit Products,37,13,3,22
3,BRH,CRE,USA,Credit Products,737,691,72,-27
4,CCT,MFN,South Africa,Credit Products,26,25,3,-2
2,MAL,MAM,Sweden,Third Party Products,77,92,20,-35
4,ATM,RPB,Costa Rica,Credit Products,151,161,18,-28
3,ATM,MRT,South Africa,Other Products,63,35,8,20
4,MAL,WEM,Finland,Revolving Credit Products,74,46,11,17
3,ATM,WEM,Venezuela,Revolving Credit Products,78,35,4,39
4,INT,WEB,Sweden,Credit Products,66,30,5,30
2,MAL,WEB,Puerto Rico,Other Products,58,59,13,-15
3,BRH,AGR,Panama,Revolving Credit Products,20,7,1,12
3,CCT,PBI,Great Britain,Deposit Products,27,34,6,-13
2,TEL,WEB,Finland,Deposit Products,97,116,14,-33
3,ATM,RPB,Finland,Deposit Products,127,136,31,-40
4,ATM,PBI,Puerto Rico,Deposit Products,144,67,10,67
4,ATM,WEB,Hong Kong,Fee Based Products,159,93,22,44
4,BRH,FRT,Great Britain,Revolving Credit Products,124,145,19,-41
1,BRH,WEB,Mexico,Deposit Products,54,20,3,31
1,MAL,MRT,France,Deposit Products,58,76,8,-26
2,MAL,PBI,Japan,Other Products,56,52,8,-4
2,ATM,RPB,Philippines,Other Products,62,22,2,38
3,INT,MAM,USA,Fee Based Products,243,297,69,-122
1,ATM,FRT,Israel,Credit Products,64,47,11,6
4,MAL,WEB,Brazil,Revolving Credit Products,72,33,3,35
3,EML,EBP,Canada,Deposit Products,384,385,74,-75
4,ATM,MAM,Korea,Deposit Products,162,191,24,-52
1,MAL,STF,USA,Fee Based Products,58,57,8,-7
1,CCT,WEB,Ireland,Credit Products,18,14,2,2
1,BRH,MFN,Australia,Credit Products,20,25,4,-8
1,CCT,RPB,Chile,Deposit Products,24,32,7,-15
2,MAL,WEM,Canada,Third Party Products,58,23,5,29
1,ATM,FRT,Denmark,Other Products,58,24,6,28
3,CCT,AGR,Mexico,Credit Products,74,95,17,-38
3,ATM,EBP,Great Britain,Third Party Products,63,26,3,34
1,BRH,FRT,Belgium,Revolving Credit Products,31,20,3,8
2,ATM,EBP,Norway,Credit Products,57,53,7,-4
3,EML,PBI,Mexico,Credit Products,34,17,3,14
1,ATM,STF,Puerto Rico,Fee Based Products,56,74,12,-30
1,ATM,PBI,Denmark,Fee Based Products,57,40,7,10
4,ATM,MFN,Hong Kong,Credit Products,172,119,15,38
1,ATM,FRT,China,Third Party Products,58,67,7,-16
3,BRH,MAM,Mexico,Deposit Products,49,52,12,-15
3,ATM,EBP,Belgium,Deposit Products,62,75,13,-26
1,EML,FRT,Canada,Third Party Products,31,23,3,5
4,MOP,INB,USA,Credit Products,65,57,14,-5
1,ATM,WEB,Uruguay,Credit Products,67,64,14,-12
3,BRH,EBP,Japan,Credit Products,34,17,3,14
4,ATM,AGR,Venezuela,Revolving Credit Products,157,164,19,-27
2,INT,AFF,USA,Revolving Credit Products,40,31,4,5
3,TEL,EBP,Mexico,Deposit Products,59,64,10,-16
1,ATM,MRT,Australia,Credit Products,60,45,9,6
3,ATM,PBI,Malaysia,Revolving Credit Products,72,46,11,15
2,EVE,EBP,Venezuela,Other Products,37,31,3,2
1,ATM,MRT,Korea,Revolving Credit Products,58,57,14,-13
3,ATM,EBP,Venezuela,Revolving Credit Products,111,104,14,-7
4,MAL,EBP,Switzerland,Revolving Credit Products,57,68,11,-22
2,ATM,RPB,Finland,Third Party Products,57,67,9,-18
3,ATM,PBI,Mexico,Credit Products,74,74,9,-8
2,MAL,WEB,Great Britain,Other Products,59,23,5,32
4,MAL,MRT,Finland,Credit Products,94,72,17,6
3,INT,MFN,Great Britain,Deposit Products,22,25,5,-8
3,ATM,MFN,Taiwan,Deposit Products,72,78,12,-17
2,CCT,WEB,Japan,Revolving Credit Products,57,41,6,10
1,ATM,MRT,Ireland,Third Party Products,57,56,12,-10
2,MAL,MRT,Denmark,Other Products,58,55,11,-8
4,INT,AGR,Venezuela,Credit Products,48,26,6,15
2,ATM,MAM,Panama,Deposit Products,74,58,9,6
1,MAL,WEM,France,Deposit Products,61,28,6,28
1,BRH,AGR,Columbia,Credit Products,35,35,7,-7
4,BRH,FRT,Ireland,Credit Products,43,21,5,17
4,BRH,MFN,Ireland,Credit Products,29,17,3,9
1,MAL,EBP,Ireland,Credit Products,57,22,2,33
2,MAL,PBI,Korea,Deposit Products,59,57,9,-7
1,ATM,PBI,Switzerland,Credit Products,58,60,12,-14
1,TEL,MRT,Hong Kong,Other Products,28,24,3,2
3,BRH,MRT,Puerto Rico,Deposit Products,50,59,6,-15
2,MAL,AGR,Sweden,Deposit Products,59,30,4,26
2,ATM,WEM,Peru,Revolving Credit Products,56,51,9,-3
4,TEL,MFN,South Africa,Revolving Credit Products,26,19,4,3
4,EML,PBI,Great Britain,Other Products,31,30,4,-4
