ship,order_id,item_id,item_desc,quantity,price,order_date,delivery_date,delivery_place,received_date,supplier,delivery_cost,order_year
Ship-11,356719611001,601.004.008,Piston crown,1,269743.2,2019-06-18,2019-06-24,Delivery Place-105,2019-07-04,Supplier-447,NA,2019
Ship-11,356719611001,601.004.005,"Piston ring, CPR-POP, H=9.5mm, alu-coat",1,43792.799999999996,2019-06-18,2019-06-24,Delivery Place-105,2019-07-04,Supplier-447,NA,2019
Ship-11,356719611001,601.004.007,"Piston ring, right, H=8mm, alu-coat",1,23515.2,2019-06-18,2019-06-24,Delivery Place-105,2019-07-04,Supplier-447,NA,2019
Ship-11,356719611001,601.004.006,"Piston ring, left, H=8mm, alu-coat",2,23515.2,2019-06-18,2019-06-24,Delivery Place-105,2019-07-04,Supplier-447,NA,2019
Ship-9,356419607401,601.059.030,Exhaust Gas Sensor,6,31293.25,2019-06-24,2019-08-05,Delivery Place-105,2019-09-28,Supplier-398,NA,2019
Ship-20,376419615001,601.026.316,"Shock absorber, complete",1,112520.8,2019-07-01,2019-07-03,Delivery Place-105,2019-07-09,Supplier-447,NA,2019
Ship-21,376519611701,601.003.013,O-ring,56,306.72,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.007,"Piston ring, right, H=8mm, alu-coat",3,23515.2,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.006,"Piston ring, left, H=8mm, alu-coat",3,23515.2,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.005,Gasket,12,1533.6000000000001,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.028,"Sealing ring, complete",14,15733.6,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.020,O-ring,10,681.6,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.023,Scraper ring,7,19936.8,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.014,Gasket,5,3635.2000000000003,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.011,Gasket,14,227.20000000000002,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.039,Scraper ring w. relief grooveOnly for use in the 3 lowermost ringgrooves of the stuffing box housing.Scraper ring,21,26752.8,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.006,Plug screw,8,2669.6,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.024,Tension spring,7,2896.7999999999997,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.015,Piston cleaning ring,7,55096,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.005,"Piston ring, CPR-POP, H=9.5mm, alu-coat",6,43792.799999999996,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.003.004,Cylinder liner incl. piston cleaning ring. Certificate: LR. IMO:1848265-3,5,481209.60000000003,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.008,Piston crown. Certificate: LR. IMO: 1848264-1,5,269743.2,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-21,376519611701,601.004.033,Lamellas 3/3,10,5112,2019-07-04,2019-07-15,Delivery Place-105,2019-07-27,Supplier-447,NA,2019
Ship-20,376419613001,601.079.487,Oil mist Detector Head Assembly,2,150000.16956304997,2019-07-05,2019-07-07,Delivery Place-81,NA,Supplier-814,NA,2019
Ship-14,367619617401,601.026.027,"O-ring, Viton",8,306.72,2019-07-10,2019-09-04,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619617401,601.026.025,"O-ring, Viton",8,636.1600000000001,2019-07-10,2019-09-04,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619617401,601.026.049,"Pump barrel with plunger, compl.",7,165742.4,2019-07-10,2019-09-04,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619617401,601.026.026,"Back-up ring, PTFE",16,1249.6000000000001,2019-07-10,2019-09-04,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619617401,601.026.052,Suction valve,7,39873.6,2019-07-10,2019-09-04,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619621201,601.059.024,"Exhaust gas packing, L=1m",12,1079.2,2019-08-07,2019-08-15,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619621201,601.002.088,"O-ring, Viton",8,1931.2,2019-08-07,2019-08-15,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619621201,601.026.128,"O-ring, Viton",16,306.72,2019-08-07,2019-08-15,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619621201,601.002.077,"U-sealing ring, PTFE",8,7043.2,2019-08-07,2019-08-15,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-13,367519620101,601.026.137,Additional disc +15 bar,10,2101.6,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.026.139,Spindle guide incl. nozzle,6,95310.40000000001,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.026.126,"O-ring, Viton",30,306.72,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.026.130,"O-ring, Viton",30,306.72,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.028.009,"O-ring, Viton",30,227.20000000000002,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.026.095,O-ring,8,227.20000000000002,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-13,367519620101,601.028.002,Retaining ring,10,227.20000000000002,2019-08-13,2019-09-19,Delivery Place-105,2019-09-18,Supplier-447,NA,2019
Ship-14,367619621801,601.069.139,3/2-way solenoid valve,2,37942.4,2019-08-13,2019-08-19,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-10,356519611201,601.026.139,Spindle guide incl. nozzle,12,95310.40000000001,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.026.053,Comb. puncture + suct. valve,4,65376.799999999996,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.002.024,"Indicator valve, complete",4,18289.600000000002,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.002.293,Gasket,16,386.24,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.069.067,Lever,3,14427.199999999999,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.069.043,"Pull rod, complete",3,19596,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.026.018,"Back-up ring, PTFE",8,1760.8,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.069.058,"Spring, extension",3,10110.4,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.055.089,Spray nozzle,6,8520,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.055.081,"O-ring, Viton",6,4714.4000000000005,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.003.015,Piston cleaning ring,8,55096,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.042.111,Lubricator,1,204934.4,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.055.087,Cleaning pipe for air cooler,2,94117.59999999999,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.003.011,Gasket,16,227.20000000000002,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.002.020,Connecting piece,4,11587.199999999999,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.002.286,Gasket,16,227.20000000000002,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.069.059,Spring pin,8,227.20000000000002,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.055.086,Packing,2,647.52,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.042.135,Membrane accumulator 0.16 l,4,10792,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.069.041,Self locking nut,16,227.20000000000002,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.010.002,O-ring,16,2783.2000000000003,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.026.017,"O-ring, Viton",8,465.76,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.002.265,O-ring,16,522.5600000000001,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.026.025,"O-ring, Viton",8,624.8000000000001,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-10,356519611201,601.042.115,Membrane accumulator 0.7 l,4,15165.6,2019-08-21,2019-10-30,Delivery Place-105,2019-12-21,Supplier-447,NA,2019
Ship-20,376419613002,601.079.487,Oil mist Detector Head Assembly,2,154507.29255,2019-08-21,2019-08-23,Delivery Place-75,2019-08-31,Supplier-648,443.75,2019
Ship-14,367619623501,601.010.035,"O-ring, Viton",8,227.20000000000002,2019-08-26,2019-09-01,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-14,367619623501,601.010.018,Stud for cylinder cover,2,28002.399999999998,2019-08-26,2019-09-01,Delivery Place-105,2019-09-24,Supplier-447,NA,2019
Ship-13,367519621601,601.053.103,O-Ring Seal,2,1166.06785745,2019-09-02,2019-09-05,Delivery Place-75,2019-10-01,Supplier-446,NA,2019
Ship-9,356419608201,601.028.001,"High-Pressure Pipe,",2,91959.2,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.028.002,Spring Pin,5,227.20000000000002,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.017,O-Ring,6,465.76,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.037,Sealing Ring,30,1817.6000000000001,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.041,Sealing Ring,10,227.20000000000002,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.026,Back-Up Ring,10,1249.6000000000001,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.034,Sealing Ring,10,1022.4,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.028.003,Sleeve in 2/2,10,3237.6,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.028.010,"High-Pressure Pipe,",2,91959.2,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.050,Pump Barrel And Top Complete,1,264063.2,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.018,Back-Up Ring,12,1760.8,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.046,Spring,6,681.6,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.027,Sealing Ring,10,306.72,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-9,356419608201,601.026.022,Toothed Bar,1,18460,2019-09-03,2019-11-18,Delivery Place-105,2019-12-07,Supplier-447,NA,2019
Ship-10,356519617401,601.068.029,O-ring for throttle set screw,2,745.5,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-10,356519617401,601.068.031,Repair kit for pressure reducer,1,28897,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-10,356519617401,601.068.030,O-ring for throttle set screw-small,2,426,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-10,356519617401,601.068.032,Test plate-kit for VN functional test,1,6620.75,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-10,356519617401,601.068.025,Filter For Pressure Reducer,2,3070.75,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-10,356519617401,601.068.028,O-ring for bronze filter screw,2,745.5,2019-09-03,2019-09-09,Delivery Place-105,2019-09-30,Supplier-400,NA,2019
Ship-21,376519613901,601.026.128,Spindle guide incl. nozzle,7,95310.40000000001,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.026.131,"O-ring, Viton",25,306.72,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.026.127,"O-ring, Viton",35,306.72,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.026.133,"O-ring, Viton",25,306.72,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.003.005,Gasket,25,1533.6000000000001,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.028.009,"O-ring, Viton",25,227.20000000000002,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-21,376519613901,601.028.007,"O-ring, Viton",25,227.20000000000002,2019-09-06,2019-11-26,Delivery Place-105,2019-12-26,Supplier-447,NA,2019
Ship-13,367519622401,601.026.037,Sealing ring,10,1817.6000000000001,2019-09-16,2019-09-23,Delivery Place-105,2019-10-01,Supplier-447,NA,2019
Ship-13,367519622401,601.026.033,"O-ring, Viton",20,306.72,2019-09-16,2019-09-23,Delivery Place-105,2019-10-01,Supplier-447,NA,2019
Ship-13,367519622401,601.026.052,Suction valve,8,39873.6,2019-09-16,2019-09-23,Delivery Place-105,2019-10-01,Supplier-447,NA,2019
Ship-13,367519622401,601.026.043,"O-ring, Viton",20,227.20000000000002,2019-09-16,2019-09-23,Delivery Place-105,2019-10-01,Supplier-447,NA,2019
Ship-11,356719618901,601.079.228,"Temp. sensor L=100mm, 0-200 C",8,11360,2019-09-17,2019-09-23,Delivery Place-105,2019-10-12,Supplier-447,NA,2019
Ship-9,356419613801,601.003.004,Cylinder liner incl. piston cleaning ring,1,481209.60000000003,2019-09-18,2019-09-23,Delivery Place-105,2019-11-22,Supplier-447,NA,2019
Ship-14,367619624401,601.028.010,High press. fuel oil pipe,2,91959.2,2019-09-18,2019-11-20,Delivery Place-105,2020-02-03,Supplier-447,NA,2019
Ship-14,367619624401,601.028.001,High press. fuel oil pipe,2,91959.2,2019-09-18,2019-11-20,Delivery Place-105,2020-02-03,Supplier-447,NA,2019
Ship-21,376519612001,601.026.128,Spindle guide incl. nozzle. IMO: 1846775-8x85.Only sold as complete as Item: 06+077+124,2,95310.40000000001,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.255,"O-ring, Viton",10,227.20000000000002,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.077,"U-sealing ring, PTFE",5,7043.2,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.076,"O-ring, Viton",7,1931.2,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.025,"O-ring, Viton",10,636.1600000000001,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.017,"O-ring, Viton",10,465.76,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.041,"O-ring, Viton",5,227.20000000000002,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.050.091,Gasket,14,431.68,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.050,"Pump barrel + top cover, compl.  Certificate: LR. IMO PUMP BARREL:1841062-5. IMO PLUNGER: 1841064-9",1,264063.2,2019-10-02,2020-01-08,Delivery Place-75,NA,Supplier-447,NA,2019
Ship-21,376519612001,601.026.006,Packing,10,568,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.009,Packing ring,10,227.20000000000002,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.015,Packing,10,647.52,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.135,Sealing ring f. valve stem,10,3124,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.078,DuraSpindle,1,207376.80000000002,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.033,"O-ring, Viton",5,306.72,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.050.101,"O-ring, Viton",14,306.72,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.075,W-seat,1,49700,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.049,"Pump barrel with plunger, compl. Certificate: LR. IMO PUMP BARREL:1841062-5. IMO PLUNGER: 1841064-9",1,165742.4,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.026.037,Sealing ring,5,1817.6000000000001,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.143,"O-ring, Viton",10,386.24,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.134,"O-ring, Viton",5,306.72,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.086,O-ring,10,227.20000000000002,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.071,"O-ring, Viton",7,1022.4,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-21,376519612001,601.002.139,Guide ring,5,4260,2019-10-02,2020-01-08,Delivery Place-75,2020-02-08,Supplier-447,NA,2019
Ship-11,356719620101,601.002.071,"O-ring, Viton",6,1022.4,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.139,Guide ring,8,4260,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.135,Sealing ring f. valve stem,12,3124,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.076,"O-ring, Viton",9,1931.2,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.131,"O-ring, Viton",12,522.5600000000001,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.143,"O-ring, Viton",10,386.24,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.077,"U-sealing ring, PTFE",8,7043.2,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.134,"O-ring, Viton",12,306.72,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.088,Gasket,16,227.20000000000002,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620101,601.002.140,Sealing ring,8,5566.4000000000005,2019-10-07,2019-10-21,Delivery Place-105,2019-11-20,Supplier-447,NA,2019
Ship-11,356719620201,601.003.001,Cooling jacket,1,119677.59999999999,2019-10-07,2019-10-28,Delivery Place-105,2019-11-18,Supplier-447,NA,2019
Ship-10,356519621801,601.066.013,Thermometer for Jacket Cooling Water,8,8187.56593,2019-10-29,2019-11-07,Delivery Place-75,2019-12-18,Supplier-671,NA,2019
Ship-13,367519627801,601.059.030,Exhaust Gas Sensor,4,26582.399999999998,2019-11-18,2019-11-25,Delivery Place-105,2019-12-19,Supplier-447,NA,2019
Ship-20,376419625702,601.026.223,Cleaning Brush,1,4771.2,2019-11-20,2019-12-13,Delivery Place-105,2020-03-09,Supplier-447,NA,2019
Ship-20,376419625702,601.026.253,"Cleaning Tool Set, C",1,7440.8,2019-11-20,2019-12-13,Delivery Place-105,2020-03-09,Supplier-447,NA,2019
Ship-20,376419625702,601.026.125,Nozzle,4,33739.2,2019-11-20,2019-12-13,Delivery Place-105,2020-03-09,Supplier-447,NA,2019
